Time,No_9596,No_9596_des,Rub1,Rub1_des,Rub2,Rub2_des
5.283333,9.086998,3.191254,15.54828,5.397292,13.854217,5.500625
5.285,9.125505,3.203457,15.597387,5.417101,13.911696,5.518498
5.286667,9.164121,3.215638,15.646106,5.43775,13.967302,5.537532
5.288333,9.20168,3.229416,15.695819,5.457587,14.020943,5.558135
5.29,9.238063,3.245518,15.74731,5.475659,14.073582,5.580185
5.291667,9.274289,3.262806,15.800578,5.491714,14.126206,5.602741
5.293333,9.311182,3.279269,15.854986,5.505912,14.179057,5.624546
5.295,9.348448,3.293886,15.909862,5.51902,14.23222,5.644862
5.296667,9.385395,3.307155,15.965248,5.532342,14.286154,5.663913
5.298333,9.422057,3.320063,16.021545,5.54708,14.341138,5.682598
5.3,9.459281,3.332831,16.078591,5.563795,14.397162,5.701733
5.301667,9.497766,3.345088,16.135717,5.582116,14.454269,5.721408
5.303333,9.537225,3.35727,16.192409,5.600973,14.51228,5.740957
5.305,9.577076,3.37087,16.248725,5.61943,14.570489,5.759819
5.306667,9.617447,3.387078,16.305454,5.637433,14.62773,5.778553
5.308333,9.658683,3.405626,16.363417,5.655908,14.683031,5.798793
5.31,9.700675,3.424916,16.422195,5.675844,14.73681,5.821849
5.311667,9.743233,3.443345,16.480095,5.697166,14.791144,5.847493
5.313333,9.786249,3.460522,16.535961,5.718793,14.848309,5.874489
5.315,9.82917,3.476925,16.590629,5.739769,14.908964,5.90169
5.316667,9.871187,3.492814,16.645872,5.760053,14.971833,5.928112
5.318333,9.912422,3.508208,16.702576,5.780146,15.034929,5.953042
5.32,9.95403,3.523233,16.760791,5.800177,15.096862,5.976618
5.321667,9.996613,3.537731,16.820571,5.819812,15.157373,5.999587
5.323333,10.039658,3.551402,16.881938,5.838992,15.217162,6.022375
5.325,10.082608,3.564677,16.944579,5.85796,15.27719,6.044799
5.326667,10.12511,3.578399,17.007703,5.876567,15.337913,6.066679
5.328333,10.166551,3.592705,17.070081,5.894348,15.39919,6.08829
5.33,10.206819,3.607116,17.130814,5.911323,15.460667,6.109735
5.331667,10.247174,3.621536,17.190119,5.92828,15.521804,6.130675
5.333333,10.289355,3.636425,17.248795,5.946209,15.581709,6.151518
5.335,10.334136,3.652076,17.307407,5.965418,15.639788,6.173782
5.336667,10.380882,3.668218,17.366578,5.985241,15.696994,6.198469
5.338333,10.427954,3.684408,17.42729,6.004657,15.755507,6.225061
5.34,10.473696,3.700629,17.490193,6.023254,15.816703,6.252201
5.341667,10.517415,3.717305,17.554932,6.041723,15.88027,6.278472
5.343333,10.559219,3.734743,17.62073,6.061473,15.94511,6.303311
5.345,10.599241,3.752677,17.687189,6.08361,16.009914,6.327794
5.346667,10.638007,3.770416,17.753957,6.107899,16.07326,6.353483
5.348333,10.677164,3.787611,17.820442,6.132901,16.134586,6.380526
5.35,10.718868,3.804816,17.886239,6.157279,16.195164,6.407567
5.351667,10.764764,3.823144,17.951317,6.180233,16.257288,6.432986
5.353333,10.815146,3.843665,18.016046,6.201195,16.322387,6.456009
5.355,10.868252,3.866654,18.081082,6.220278,16.390327,6.477215
5.356667,10.921046,3.890723,18.146862,6.238628,16.459903,6.49824
5.358333,10.971529,3.913325,18.21325,6.257946,16.529308,6.520651
5.36,11.020093,3.932691,18.279762,6.2794,16.596991,6.54499
5.361667,11.068281,3.949215,18.346178,6.302726,16.662591,6.571086
5.363333,11.116928,3.964884,18.412819,6.326974,16.72691,6.598835
5.365,11.165961,3.981426,18.480037,6.351602,16.791308,6.627958
5.366667,11.215083,3.999173,18.54779,6.376109,16.856982,6.657261
5.368333,11.264152,4.01739,18.616103,6.399834,16.924416,6.685204
5.37,11.313135,4.035234,18.68542,6.422559,16.993438,6.711384
5.371667,11.361885,4.052512,18.756026,6.4446,17.063664,6.736709
5.373333,11.410207,4.069983,18.827671,6.466563,17.134526,6.762183
5.375,11.458215,4.088917,18.89987,6.489063,17.20486,6.788307
5.376667,11.506221,4.109895,18.971999,6.512195,17.273424,6.815444
5.378333,11.554443,4.132338,19.043552,6.535356,17.340126,6.843897
5.38,11.603333,4.15533,19.114769,6.557931,17.405993,6.873768
5.381667,11.653824,4.178081,19.186573,6.580063,17.472174,6.904788
5.383333,11.706505,4.199963,19.259773,6.602787,17.539613,6.935819
5.385,11.76074,4.220892,19.334547,6.62773,17.608995,6.965433
5.386667,11.815173,4.241115,19.410485,6.656047,17.680144,6.993342
5.388333,11.868838,4.260507,19.486617,6.687237,17.751832,7.020508
5.39,11.92161,4.279091,19.561643,6.719519,17.822711,7.048045
5.391667,11.974117,4.298115,19.63492,6.751288,17.892289,7.07634
5.393333,12.027245,4.319402,19.706982,6.781724,17.960959,7.105295
5.395,12.081452,4.343569,19.77883,6.810413,18.029737,7.135367
5.396667,12.136743,4.369629,19.851325,6.837249,18.099975,7.167416
5.398333,12.193082,4.396179,19.925286,6.862631,18.172667,7.201482
5.4,12.250022,4.42235,20.001203,6.88715,18.248039,7.236663
5.401667,12.306555,4.447551,20.078623,6.911266,18.325849,7.271756
5.403333,12.362194,4.471139,20.156784,6.935287,18.405699,7.305628
5.405,12.417373,4.492943,20.235454,6.95934,18.486781,7.3378
5.406667,12.472669,4.513826,20.314329,6.983508,18.567761,7.368897
5.408333,12.528301,4.535554,20.392398,7.008027,18.64758,7.400436
5.41,12.58397,4.559624,20.468378,7.033147,18.726048,7.4339
5.411667,12.639163,4.585774,20.541605,7.059121,18.803433,7.46934
5.413333,12.694105,4.612074,20.612911,7.086483,18.880071,7.505323
5.415,12.749858,4.636592,20.68488,7.115625,18.956511,7.54067
5.416667,12.807156,4.658776,20.76074,7.145906,19.033476,7.575487
5.418333,12.865808,4.679365,20.842436,7.176172,19.111481,7.610474
5.42,12.925041,4.699374,20.929469,7.206435,19.190482,7.645805
5.421667,12.984175,4.719672,21.019273,7.237871,19.269759,7.680726
5.423333,13.043205,4.740889,21.108763,7.271146,19.348435,7.714385
5.425,13.102341,4.763038,21.196088,7.305765,19.426491,7.746917
5.426667,13.161379,4.785657,21.281397,7.340737,19.504733,7.779375
5.428333,13.220252,4.808317,21.366081,7.375184,19.583516,7.812781
5.43,13.27955,4.831065,21.451242,7.408416,19.662552,7.84746
5.431667,13.340247,4.854584,21.537033,7.439834,19.742251,7.883172
5.433333,13.403256,4.879545,21.623102,7.469686,19.82368,7.919589
5.435,13.468548,4.906213,21.708821,7.499818,19.906651,7.956372
5.436667,13.534681,4.934624,21.793462,7.532171,19.989425,7.993053
5.438333,13.600048,4.964278,21.876911,7.566656,20.070824,8.029599
5.44,13.664181,4.994101,21.960074,7.601431,20.151321,8.066891
5.441667,13.727436,5.023221,22.044248,7.634533,20.231905,8.105999
5.443333,13.790125,5.051402,22.130094,7.665289,20.313192,8.147119
5.445,13.852264,5.07869,22.217239,7.694958,20.395826,8.189368
5.446667,13.913952,5.105031,22.304736,7.725456,20.480481,8.231487
5.448333,13.975625,5.130626,22.391901,7.757522,20.566928,8.27274
5.45,14.037681,5.156363,22.478916,7.790883,20.653804,8.313053
5.451667,14.100157,5.183339,22.566645,7.825311,20.739703,8.352223
5.453333,14.163124,5.21199,22.65605,7.860458,20.824416,8.389413
5.455,14.227122,5.241959,22.747702,7.895514,20.908863,8.42425
5.456667,14.292935,5.272943,22.841049,7.929825,20.993711,8.457858
5.458333,14.361,5.305081,22.93435,7.96364,21.078832,8.491565
5.46,14.430904,5.337883,23.026137,7.998056,21.164098,8.525565
5.461667,14.501408,5.369788,23.116588,8.034022,21.249691,8.559982
5.463333,14.5711,5.399559,23.20706,8.071129,21.335711,8.596228
5.465,14.639165,5.427615,23.298859,8.10777,21.421993,8.636222
5.466667,14.705972,5.455605,23.392857,8.142851,21.508212,8.68066
5.468333,14.772934,5.484718,23.489329,8.176978,21.594325,8.728439
5.47,14.84112,5.514959,23.587637,8.211825,21.68116,8.77752
5.471667,14.910313,5.546046,23.686754,8.248729,21.76979,8.826055
5.473333,14.979812,5.577851,23.786405,8.288067,21.860294,8.872931
5.475,15.049637,5.609952,23.887119,8.329362,21.951939,8.918137
5.476667,15.120506,5.641876,23.988946,8.371474,22.044136,8.962806
5.478333,15.192836,5.673874,24.090925,8.413203,22.136431,9.008042
5.48,15.266347,5.706733,24.192085,8.453923,22.228131,9.053808
5.481667,15.34048,5.740854,24.29229,8.49367,22.31887,9.099473
5.483333,15.414613,5.775988,24.391808,8.532899,22.409285,9.144656
5.485,15.488168,5.811479,24.490576,8.571866,22.500521,9.189249
5.486667,15.560783,5.846294,24.588304,8.610297,22.593207,9.233505
5.488333,15.632231,5.879591,24.685048,8.648114,22.687302,9.277998
5.49,15.702873,5.911608,24.781326,8.685969,22.782476,9.323057
5.491667,15.774199,5.943584,24.87776,8.72433,22.878354,9.36862
5.493333,15.847757,5.976831,24.974806,8.76256,22.974844,9.414501
5.495,15.923762,6.011599,25.07284,8.79987,23.072053,9.460661
5.496667,16.001312,6.046654,25.172057,8.836982,23.169852,9.507569
5.498333,16.079369,6.080666,25.272065,8.876084,23.267985,9.555935
5.5,16.157102,6.113784,25.372257,8.918693,23.36639,9.605849
5.501667,16.233745,6.147059,25.47259,8.963927,23.465321,9.656634
5.503333,16.308968,6.181036,25.573533,9.009477,23.565352,9.707371
5.505,16.383448,6.215802,25.67567,9.053558,23.666595,9.757257
5.506667,16.458699,6.251629,25.779401,9.095573,23.768051,9.805938
5.508333,16.536313,6.288619,25.884512,9.136189,23.868581,9.853811
5.51,16.616865,6.326088,25.990423,9.177215,23.967978,9.901632
5.511667,16.699331,6.36287,26.09728,9.220264,24.066676,9.949732
5.513333,16.781919,6.398416,26.206042,9.265421,24.165186,9.99805
5.515,16.863225,6.43374,26.317072,9.312037,24.264299,10.046531
5.516667,16.942636,6.470599,26.429667,9.360098,24.365246,10.094984
5.518333,17.020545,6.50946,26.543215,9.409875,24.46868,10.143102
5.52,17.098482,6.549123,26.657672,9.460835,24.573584,10.190779
5.521667,17.178332,6.588042,26.773068,9.511566,24.677632,10.238243
5.523333,17.261071,6.625146,26.889262,9.560954,24.778655,10.286277
5.525,17.346269,6.660007,27.005776,9.609117,24.876201,10.336281
5.526667,17.432462,6.693211,27.121773,9.656897,24.972101,10.389571
5.528333,17.518157,6.726394,27.236298,9.704768,25.069152,10.446184
5.53,17.602681,6.761276,27.348417,9.752209,25.169121,10.504316
5.531667,17.686136,6.798508,27.457945,9.798284,25.272044,10.561369
5.533333,17.769051,6.837446,27.566305,9.843047,25.376771,10.615858
5.535,17.85221,6.876956,27.675737,9.887947,25.482026,10.668113
5.536667,17.936279,6.916227,27.78757,9.934672,25.587554,10.719497
5.538333,18.021297,6.954756,27.901878,9.983555,25.694294,10.771626
5.54,18.106666,6.992701,28.018276,10.032889,25.803296,10.825594
5.541667,18.191792,7.03148,28.136226,10.080413,25.914426,10.881022
5.543333,18.276916,7.072652,28.254906,10.126029,26.026101,10.936309
5.545,18.362986,7.11634,28.373377,10.172565,26.136456,10.99002
5.546667,18.45053,7.161577,28.490941,10.223184,26.244904,11.041806
5.548333,18.539165,7.207157,28.60767,10.278373,26.352258,11.092461
5.55,18.628175,7.251521,28.724453,10.335926,26.459799,11.143588
5.551667,18.717242,7.293126,28.842324,10.39314,26.568925,11.196595
5.553333,18.806434,7.331617,28.961982,10.448386,26.680724,11.251729
5.555,18.895619,7.367633,29.083637,10.50121,26.795027,11.308603
5.556667,18.984503,7.401538,29.207262,10.551725,26.910522,11.366838
5.558333,19.072967,7.43385,29.332867,10.60015,27.025739,11.425758
5.56,19.16095,7.466327,29.45984,10.647069,27.139591,11.48443
5.561667,19.248461,7.500893,29.586493,10.693864,27.251612,11.542082
5.563333,19.335865,7.538234,29.711092,10.742167,27.362059,11.59859
5.565,19.423829,7.578199,29.833122,10.792897,27.471601,11.655078
5.566667,19.512868,7.620522,29.953436,10.846015,27.580845,11.713413
5.568333,19.603129,7.664561,30.073783,10.900857,27.690263,11.774569
5.57,19.694647,7.709011,30.195686,10.956623,27.800699,11.837886
5.571667,19.787411,7.752753,30.319143,11.012708,27.913421,11.901851
5.573333,19.881344,7.795961,30.443236,11.068563,28.029028,11.965119
5.575,19.976338,7.839802,30.567802,11.123409,28.146721,12.026798
5.576667,20.071652,7.884919,30.693436,11.176544,28.26499,12.086195
5.578333,20.166003,7.930192,30.820629,11.228262,28.382744,12.143279
5.58,20.259172,7.973355,30.949285,11.280113,28.500002,12.199242
5.581667,20.352014,8.013139,31.078423,11.333762,28.617333,12.255672
5.583333,20.444711,8.050225,31.206727,11.389689,28.734739,12.31335
5.585,20.53682,8.086421,31.3338,11.447124,28.851769,12.372145
5.586667,20.628531,8.123875,31.460671,11.504708,28.968272,12.431734
5.588333,20.72063,8.164308,31.588932,11.561028,29.084332,12.491985
5.59,20.813878,8.207805,31.719334,11.615327,29.199846,12.552567
5.591667,20.908938,8.252844,31.851512,11.668092,29.314872,12.612951
5.593333,21.006003,8.297989,31.984763,11.720504,29.430394,12.672955
5.595,21.104111,8.342769,32.118321,11.773582,29.547902,12.732842
5.596667,21.201442,8.387226,32.251394,11.828076,29.667861,12.79298
5.598333,21.296587,8.431551,32.383482,11.884511,29.78911,12.853432
5.6,21.389371,8.475772,32.514656,11.943118,29.910106,12.913859
5.601667,21.480652,8.519696,32.645879,12.003969,30.030233,12.974018
5.603333,21.571752,8.562988,32.778739,12.066681,30.149465,13.034046
5.605,21.663897,8.605018,32.914247,12.129915,30.267553,13.094201
5.606667,21.757711,8.645561,33.051834,12.191841,30.384207,13.154731
5.608333,21.852991,8.685342,33.189616,12.25123,30.499457,13.216028
5.61,21.948942,8.725101,33.325951,12.308009,30.613794,13.278975
5.611667,22.044725,8.764985,33.460722,12.363269,30.728461,13.344439
5.613333,22.139931,8.804789,33.594821,12.418763,30.844924,13.411511
5.615,22.234767,8.844013,33.729088,12.475691,30.963783,13.477534
5.616667,22.329437,8.88218,33.864292,12.533937,31.084582,13.540683
5.618333,22.423303,8.91937,34.001135,12.592593,31.206035,13.600991
5.62,22.515703,8.956161,34.139227,12.650847,31.326642,13.659127
5.621667,22.607007,8.99325,34.276855,12.70843,31.445904,13.715954
5.623333,22.697793,9.030905,34.412743,12.765497,31.56472,13.772424
5.625,22.788401,9.068573,34.547372,12.822252,31.684457,13.828632
5.626667,22.879823,9.105568,34.682189,12.878813,31.805765,13.883916
5.628333,22.9733,9.142119,34.818264,12.935472,31.928251,13.938239
5.63,23.068875,9.17915,34.955918,12.992707,32.051002,13.992633
5.631667,23.165415,9.217208,35.095034,13.050846,32.172713,14.048627
5.633333,23.261704,9.256115,35.235201,13.110077,32.291998,14.107538
5.635,23.356863,9.295473,35.375769,13.170475,32.408926,14.169454
5.636667,23.450258,9.334933,35.5163,13.231637,32.525555,14.233453
5.638333,23.541856,9.374145,35.656793,13.292791,32.644223,14.298912
5.64,23.632458,9.413025,35.797388,13.353422,32.765548,14.365057
5.641667,23.722884,9.451866,35.938198,13.413568,32.887906,14.430039
5.643333,23.813205,9.490637,36.079256,13.473542,33.008865,14.492307
5.645,23.903392,9.528438,36.220287,13.533534,33.127242,14.552165
5.646667,23.993924,9.564291,36.360425,13.593354,33.243484,14.611003
5.648333,24.084698,9.598565,36.498306,13.652111,33.358592,14.669665
5.65,24.174273,9.632922,36.633135,13.708555,33.473464,14.727912
5.651667,24.261355,9.668494,36.765636,13.762402,33.588773,14.784927
5.653333,24.346442,9.705118,36.897328,13.814705,33.704683,14.840162
5.655,24.43134,9.742622,37.029519,13.866847,33.820858,14.8939
5.656667,24.517438,9.781179,37.163146,13.919966,33.93697,14.947362
5.658333,24.604923,9.819899,37.298728,13.97469,34.053013,15.001848
5.66,24.693318,9.856681,37.436465,14.030935,34.169042,15.057322
5.661667,24.78197,9.89017,37.576412,14.088397,34.284718,15.112858
5.663333,24.870101,9.921003,37.718203,14.146678,34.39927,15.168456
5.665,24.956886,9.950969,37.86069,14.205074,34.512137,15.224843
5.666667,25.041509,9.981684,38.002289,14.263098,34.623828,15.281751
5.668333,25.123198,10.013662,38.141885,14.320569,34.735782,15.33762
5.67,25.201608,10.045893,38.279222,14.377302,34.848897,15.39088
5.671667,25.277626,10.076593,38.414654,14.433484,34.962649,15.441406
5.673333,25.353666,10.104644,38.549094,14.489557,35.075866,15.490775
5.675,25.432339,10.130567,38.683564,14.545346,35.18762,15.540807
5.676667,25.514251,10.156295,38.818199,14.600084,35.29763,15.591991
5.678333,25.597739,10.183642,38.952379,14.653402,35.406273,15.643172
5.68,25.680941,10.213257,39.085594,14.705895,35.513864,15.692548
5.681667,25.763184,10.244947,39.217659,14.758582,35.620463,15.739227
5.683333,25.844616,10.277783,39.348795,14.811691,35.726577,15.783799
5.685,25.925309,10.310072,39.479586,14.864126,35.832788,15.827825
5.686667,26.004717,10.340312,39.610363,14.914709,35.938785,15.873313
5.688333,26.081756,10.368109,39.740626,14.963599,36.043964,15.921836
5.69,26.155499,10.39421,39.869312,15.011436,36.148266,15.97347
5.691667,26.226109,10.419715,39.995939,15.058231,36.25159,16.026814
5.693333,26.294938,10.444892,40.121201,15.104359,36.353456,16.08005
5.695,26.363457,10.469091,40.245986,15.151252,36.453863,16.131734
5.696667,26.432284,10.49201,40.370475,15.200195,36.553518,16.180622
5.698333,26.501198,10.514441,40.494587,15.251501,36.652884,16.225569
5.7,26.569615,10.537623,40.618289,15.305023,36.75178,16.266524
5.701667,26.637065,10.562156,40.741505,15.360286,36.849734,16.305024
5.703333,26.703615,10.587488,40.864325,15.416212,36.945938,16.34289
5.705,26.769688,10.612412,40.986709,15.471504,37.039178,16.381108
5.706667,26.835288,10.636078,41.108239,15.524775,37.129007,16.420191
5.708333,26.899927,10.658131,41.228705,15.574518,37.217081,16.46059
5.71,26.963464,10.678456,41.348535,15.619902,37.305912,16.502417
5.711667,27.026397,10.697397,41.468417,15.661427,37.396517,16.545149
5.713333,27.08908,10.71547,41.588301,15.700593,37.488374,16.587868
5.715,27.151019,10.732651,41.707026,15.738979,37.580555,16.629839
5.716667,27.211325,10.748563,41.823415,15.777506,37.672229,16.670758
5.718333,27.269612,10.763049,41.937372,15.816507,37.76297,16.710372
5.72,27.325959,10.776092,42.049846,15.856213,37.852545,16.748167
5.721667,27.380304,10.787827,42.161923,15.896604,37.940228,16.783749
5.723333,27.432408,10.798946,42.274006,15.936818,38.024961,16.817051
5.725,27.482565,10.810417,42.385879,15.975824,38.106312,16.848255
5.726667,27.531871,10.822706,42.497105,16.014107,38.184647,16.87819
5.728333,27.581018,10.835655,42.606889,16.053403,38.260453,16.908335
5.73,27.629374,10.848979,42.713882,16.094374,38.334367,16.939801
5.731667,27.675841,10.862477,42.816971,16.13575,38.407622,16.972446
5.733333,27.719848,10.875899,42.916268,16.175753,38.481623,17.005053
5.735,27.761512,10.889122,43.012843,16.213314,38.557051,17.036098
5.736667,27.801348,10.902451,43.107913,16.248107,38.633053,17.064637
5.738333,27.839826,10.916046,43.202541,16.280254,38.70759,17.091128
5.74,27.877204,10.929197,43.297415,16.310068,38.779376,17.116979
5.741667,27.913583,10.940673,43.392313,16.338177,38.848883,17.142934
5.743333,27.948926,10.949291,43.486088,16.365811,38.916943,17.16857
5.745,27.983017,10.954301,43.577934,16.394146,38.982975,17.193028
5.746667,28.015801,10.956181,43.668199,16.423561,39.045354,17.215458
5.748333,28.047958,10.956675,43.75766,16.45408,39.103822,17.235366
5.75,28.080381,10.957293,43.84671,16.485675,39.160284,17.253137
5.751667,28.113042,10.958549,43.934891,16.517634,39.21648,17.269665
5.753333,28.145077,10.960659,44.020972,16.548504,39.27245,17.285375
5.755,28.175815,10.963732,44.104251,16.57709,39.327775,17.300234
5.756667,28.205195,10.967355,44.185287,16.603041,39.382271,17.314309
5.758333,28.233092,10.970649,44.264915,16.626676,39.435236,17.327603
5.76,28.258406,10.972809,44.343049,16.648438,39.485786,17.339927
5.761667,28.279615,10.973717,44.418483,16.66826,39.533584,17.351165
5.763333,28.296435,10.97409,44.489899,16.686002,39.578528,17.361396
5.765,28.310093,10.974534,44.557115,16.702321,39.620653,17.371069
5.766667,28.322159,10.974473,44.62121,16.718284,39.660273,17.381036
5.768333,28.333648,10.972962,44.68367,16.734604,39.697908,17.392166
5.77,28.344947,10.969985,44.745465,16.75167,39.734132,17.404778
5.771667,28.356425,10.966176,44.806837,16.769816,39.768937,17.418309
5.773333,28.368454,10.962278,44.867538,16.788854,39.801685,17.431649
5.775,28.380514,10.958697,44.926866,16.807397,39.832258,17.4436
5.776667,28.391168,10.954789,44.983508,16.823699,39.86142,17.453004
5.778333,28.399215,10.949231,45.036039,16.837291,39.889722,17.459035
5.78,28.404418,10.941313,45.084295,16.849187,39.916935,17.461655
5.781667,28.407053,10.931641,45.129665,16.860762,39.942821,17.461622
5.783333,28.407218,10.921615,45.17371,16.872691,39.967373,17.460008
5.785,28.404869,10.912161,45.217288,16.884658,39.990041,17.457787
5.786667,28.400339,10.903089,45.260811,16.895932,40.009912,17.455592
5.788333,28.394588,10.893468,45.304232,16.905827,40.026727,17.453253
5.79,28.388747,10.882376,45.346635,16.913562,40.040796,17.449796
5.791667,28.383187,10.869696,45.386439,16.918604,40.052526,17.444748
5.793333,28.377012,10.855975,45.422287,16.921383,40.062758,17.439004
5.795,28.368678,10.841524,45.453901,16.923203,40.072522,17.433754
5.796667,28.357018,10.826397,45.482305,16.925265,40.082006,17.42871
5.798333,28.341684,10.81096,45.509016,16.927793,40.090418,17.421972
5.8,28.323043,10.795545,45.534689,16.930106,40.096738,17.412043
5.801667,28.301802,10.779857,45.558556,16.931006,40.100336,17.399379
5.803333,28.278954,10.763528,45.579208,16.928937,40.101131,17.385771
5.805,28.255809,10.747032,45.595744,16.923172,40.099202,17.37264
5.806667,28.233164,10.731288,45.608142,16.914896,40.094183,17.359954
5.808333,28.210473,10.716146,45.616904,16.905996,40.085266,17.346573
5.81,28.186599,10.700156,45.622958,16.897467,40.071974,17.331278
5.811667,28.160936,10.682154,45.627423,16.889075,40.054877,17.313698
5.813333,28.133342,10.661939,45.630993,16.879358,40.035437,17.294536
5.815,28.103757,10.639724,45.633754,16.866685,40.015132,17.274831
5.816667,28.072269,10.61624,45.635206,16.850956,39.994855,17.255372
5.818333,28.039038,10.592702,45.634525,16.833635,39.974931,17.236709
5.82,28.003991,10.5698,45.630965,16.816555,39.954911,17.218919
5.821667,27.966763,10.547128,45.62365,16.800716,39.93318,17.201201
5.823333,27.926933,10.523733,45.611953,16.785742,39.907738,17.182176
5.825,27.884531,10.499169,45.596321,16.770914,39.877701,17.160775
5.826667,27.840314,10.474001,45.577807,16.756047,39.84354,17.136471
5.828333,27.795048,10.448983,45.557275,16.740849,39.806268,17.108993
5.83,27.748765,10.424012,45.535256,16.724685,39.766779,17.078474
5.831667,27.70112,10.398076,45.512225,16.707271,39.725703,17.045584
5.833333,27.652047,10.370093,45.488847,16.688715,39.683412,17.011377
5.835,27.601847,10.339802,45.464777,16.668719,39.639491,16.977174
5.836667,27.550578,10.308017,45.437271,16.646577,39.592617,16.944109
5.838333,27.497672,10.27625,45.403059,16.622026,39.542077,16.912457
5.84,27.442724,10.245673,45.361826,16.595408,39.488864,16.881711
5.841667,27.386388,10.216305,45.316505,16.567719,39.434649,16.851142
5.843333,27.329789,10.18744,45.270485,16.540651,39.380446,16.81984
5.845,27.272941,10.158416,45.225571,16.515334,39.32611,16.78663
5.846667,27.214755,10.128954,45.181755,16.490803,39.270297,16.750695
5.848333,27.154738,10.099146,45.137766,16.464569,39.211345,16.712417
5.85,27.093419,10.068963,45.092035,16.434888,39.148815,16.673129
5.851667,27.031281,10.037774,45.043386,16.401831,39.083945,16.633715
5.853333,26.967972,10.004726,44.991099,16.366603,39.018321,16.593867
5.855,26.902323,9.969328,44.934997,16.33066,38.952497,16.552474
5.856667,26.83326,9.931548,44.875093,16.294979,38.886034,16.508206
5.858333,26.760602,9.891997,44.810937,16.259917,38.817926,16.460633
5.86,26.684781,9.851847,44.741899,16.225605,38.746621,16.411041
5.861667,26.606552,9.811923,44.667758,16.191651,38.670697,16.361439
5.863333,26.527099,9.77221,44.589341,16.156592,38.590167,16.313334
5.865,26.447719,9.732546,44.509164,16.118686,38.506772,16.26735
5.866667,26.369323,9.693477,44.4299,16.077489,38.422579,16.222768
5.868333,26.292244,9.655966,44.351555,16.033955,38.338216,16.177974
5.87,26.215816,9.620378,44.271503,15.989074,38.252629,16.131877
5.871667,26.13829,9.586103,44.187383,15.943464,38.164408,16.084158
5.873333,26.05807,9.552153,44.098917,15.897985,38.07296,16.034614
5.875,25.974854,9.517794,44.007232,15.853559,37.97863,15.98328
5.876667,25.889357,9.482411,43.913685,15.810404,37.882298,15.930878
5.878333,25.802392,9.44528,43.819414,15.767899,37.784742,15.878191
5.88,25.714166,9.406105,43.725081,15.724869,37.685764,15.824854
5.881667,25.624247,9.365482,43.630575,15.679817,37.584275,15.769484
5.883333,25.532181,9.324242,43.53507,15.631683,37.479639,15.711351
5.885,25.438299,9.282454,43.437483,15.580725,37.372582,15.651332
5.886667,25.343847,9.239757,43.336862,15.528133,37.26461,15.591044
5.888333,25.249872,9.196615,43.232624,15.475008,37.156583,15.531755
5.89,25.156161,9.154037,43.124765,15.422,37.048099,15.474133
5.891667,25.061451,9.112119,43.013662,15.369457,36.938236,15.41819
5.893333,24.964391,9.069938,42.899367,15.317643,36.826247,15.363231
5.895,24.864535,9.026961,42.781301,15.26666,36.711715,15.307896
5.896667,24.762941,8.983701,42.659228,15.215975,36.594633,15.250326
5.898333,24.661458,8.94069,42.534312,15.164459,36.475299,15.189333
5.9,24.560751,8.897559,42.408352,15.111305,36.354251,15.125501
5.901667,24.459509,8.853475,42.282256,15.056526,36.232158,15.060096
5.903333,24.355967,8.808275,42.155822,15.000511,36.109235,14.993671
5.905,24.249536,8.762805,42.028428,14.943632,35.984834,14.92629
5.906667,24.141055,8.717725,41.89945,14.885824,35.858348,14.858011
5.908333,24.032279,8.672737,41.76846,14.826282,35.730159,14.789147
5.91,23.924953,8.627505,41.635418,14.764374,35.600816,14.720543
5.911667,23.819654,8.582354,41.50071,14.700897,35.470072,14.653036
5.913333,23.715193,8.537564,41.364868,14.637737,35.337367,14.586657
5.915,23.609457,8.492813,41.227934,14.576065,35.202585,14.520705
5.916667,23.500886,8.447732,41.089216,14.514981,35.066187,14.45419
5.918333,23.389162,8.402294,40.948145,14.45255,34.928878,14.386634
5.92,23.275147,8.356338,40.804765,14.388107,34.790925,14.31882
5.921667,23.160103,8.309399,40.659223,14.322564,34.651828,14.251858
5.923333,23.044625,8.261286,40.51156,14.257091,34.510865,14.185296
5.925,22.929004,8.212695,40.361681,14.192296,34.367867,14.117369
5.926667,22.814238,8.165033,40.20921,14.128042,34.223135,14.047191
5.928333,22.701642,8.119184,40.054082,14.063742,34.076854,13.975366
5.93,22.591622,8.074514,39.896966,13.998716,33.929239,13.90279
5.931667,22.482947,8.029632,39.738621,13.932448,33.78093,13.829794
5.933333,22.373119,7.984067,39.579323,13.864968,33.632441,13.755855
5.935,22.25984,7.938549,39.418923,13.796655,33.483483,13.680226
5.936667,22.142446,7.893706,39.256962,13.72773,33.333255,13.60338
5.938333,22.022148,7.848982,39.092967,13.658434,33.181126,13.527185
5.94,21.900907,7.802861,38.927117,13.58931,33.026986,13.453503
5.941667,21.780157,7.753978,38.760653,13.520881,32.871305,13.382815
5.943333,21.660635,7.702114,38.594945,13.453244,32.714767,13.313734
5.945,21.542423,7.648361,38.429926,13.386129,32.557628,13.244193
5.946667,21.424472,7.594651,38.263836,13.319115,32.399764,13.172981
5.948333,21.305032,7.543086,38.094505,13.251608,32.241301,13.099828
5.95,21.183197,7.494932,37.920835,13.183107,32.082432,13.025224
5.951667,21.05963,7.449778,37.743108,13.113616,31.922882,12.950368
